UNITID,EFALEVEL,LINE,SECTION,LSTUDY,XEFTOTLT,EFTOTLT,XEFTOTLM,EFTOTLM,XEFTOTLW,EFTOTLW,XEFAIANT,EFAIANT,XEFAIANM,EFAIANM,XEFAIANW,EFAIANW,XEFASIAT,EFASIAT,XEFASIAM,EFASIAM,XEFASIAW,EFASIAW,XEFBKAAT,EFBKAAT,XEFBKAAM,EFBKAAM,XEFBKAAW,EFBKAAW,XEFHISPT,EFHISPT,XEFHISPM,EFHISPM,XEFHISPW,EFHISPW,XEFNHPIT,EFNHPIT,XEFNHPIM,EFNHPIM,XEFNHPIW,EFNHPIW,XEFWHITT,EFWHITT,XEFWHITM,EFWHITM,XEFWHITW,EFWHITW,XEF2MORT,EF2MORT,XEF2MORM,EF2MORM,XEF2MORW,EF2MORW,XEFUNKNT,EFUNKNT,XEFUNKNM,EFUNKNM,XEFUNKNW,EFUNKNW,XEFNRALT,EFNRALT,XEFNRALM,EFNRALM,XEFNRALW,EFNRALW,XEFGNDRU,EFGNDRUN,XEFGNDRA,EFGNDRAN,XEFGNDRU,EFGNDRUA,XEFGNDRK,EFGNDRKN
481845,44,15,2,1,R,14,R,0,R,14,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,0,R,4,R,4,R,0,R,4,R,0,R,0,R,0,R,4,R,0,R,4,R,0,R,0,R,0,R,2,R,0,R,2,R,0,R,0,R,0,A,,A,,A,,A,
481845,45,99,2,1,R,15,R,1,R,14,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,0,R,4,R,3,R,0,R,3,R,0,R,0,R,0,R,5,R,0,R,5,R,0,R,0,R,0,R,3,R,1,R,2,R,0,R,0,R,0,A,,A,,A,,A,
481845,60,17,2,1,R,15,R,1,R,14,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,0,R,4,R,3,R,0,R,3,R,0,R,0,R,0,R,5,R,0,R,5,R,0,R,0,R,0,R,3,R,1,R,2,R,0,R,0,R,0,A,,A,,A,,A,
481863, 1,29,3,4,R,55,R,4,R,51,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,6,Z,0,R,6,Z,0,Z,0,Z,0,R,16,Z,0,R,16,R,3,Z,0,R,3,R,25,R,4,R,21,Z,0,Z,0,Z,0,Z,0,A,,Z,0,R,55
481863, 2,99,3,1,R,55,R,4,R,51,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,6,Z,0,R,6,Z,0,Z,0,Z,0,R,16,Z,0,R,16,R,3,Z,0,R,3,R,25,R,4,R,21,Z,0,Z,0,Z,0,R,0,A,,R,0,R,55
481863, 3,99,3,1,R,55,R,4,R,51,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,6,Z,0,R,6,Z,0,Z,0,Z,0,R,16,Z,0,R,16,R,3,Z,0,R,3,R,25,R,4,R,21,Z,0,Z,0,Z,0,A,,A,,A,,A,
481863, 4,99,3,1,R,15,R,1,R,14,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,6,Z,0,R,6,Z,0,Z,0,Z,0,R,7,R,1,R,6,Z,0,Z,0,Z,0,A,,A,,A,,A,
481863, 5,99,3,1,R,40,R,3,R,37,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,4,Z,0,R,4,Z,0,Z,0,Z,0,R,10,Z,0,R,10,R,3,Z,0,R,3,R,18,R,3,R,15,Z,0,Z,0,Z,0,A,,A,,A,,A,
481863,20,99,3,1,R,40,R,3,R,37,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,4,Z,0,R,4,Z,0,Z,0,Z,0,R,10,Z,0,R,10,R,3,Z,0,R,3,R,18,R,3,R,15,Z,0,Z,0,Z,0,A,,A,,A,,A,
481863,21,14,1,4,R,55,R,4,R,51,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,6,Z,0,R,6,Z,0,Z,0,Z,0,R,16,Z,0,R,16,R,3,Z,0,R,3,R,25,R,4,R,21,Z,0,Z,0,Z,0,A,,A,,A,,A,
481863,22, 8,1,1,R,55,R,4,R,51,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,6,Z,0,R,6,Z,0,Z,0,Z,0,R,16,Z,0,R,16,R,3,Z,0,R,3,R,25,R,4,R,21,Z,0,Z,0,Z,0,A,,A,,A,,A,
481863,23, 6,1,1,R,55,R,4,R,51,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,6,Z,0,R,6,Z,0,Z,0,Z,0,R,16,Z,0,R,16,R,3,Z,0,R,3,R,25,R,4,R,21,Z,0,Z,0,Z,0,A,,A,,A,,A,
481863,24, 1,1,1,R,15,R,1,R,14,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,6,Z,0,R,6,Z,0,Z,0,Z,0,R,7,R,1,R,6,Z,0,Z,0,Z,0,A,,A,,A,,A,
481863,25,99,1,1,R,40,R,3,R,37,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,4,Z,0,R,4,Z,0,Z,0,Z,0,R,10,Z,0,R,10,R,3,Z,0,R,3,R,18,R,3,R,15,Z,0,Z,0,Z,0,A,,A,,A,,A,
481863,40, 3,1,1,R,40,R,3,R,37,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,4,Z,0,R,4,Z,0,Z,0,Z,0,R,10,Z,0,R,10,R,3,Z,0,R,3,R,18,R,3,R,15,Z,0,Z,0,Z,0,A,,A,,A,,A,
481890, 1,29,3,4,R,52,R,2,R,50,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,2,Z,0,R,2,R,1,Z,0,R,1,R,15,Z,0,R,15,R,2,Z,0,R,2,R,28,R,2,R,26,R,1,Z,0,R,1,Z,0,A,,Z,0,R,52
481890, 2,99,3,1,R,52,R,2,R,50,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,2,Z,0,R,2,R,1,Z,0,R,1,R,15,Z,0,R,15,R,2,Z,0,R,2,R,28,R,2,R,26,R,1,Z,0,R,1,R,0,A,,R,0,R,52
481890, 3,99,3,1,R,52,R,2,R,50,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,2,Z,0,R,2,R,1,Z,0,R,1,R,15,Z,0,R,15,R,2,Z,0,R,2,R,28,R,2,R,26,R,1,Z,0,R,1,A,,A,,A,,A,
481890, 4,99,3,1,R,28,R,2,R,26,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,8,Z,0,R,8,R,2,Z,0,R,2,R,16,R,2,R,14,R,1,Z,0,R,1,A,,A,,A,,A,
481890, 5,99,3,1,R,24,R,0,R,24,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,1,Z,0,R,1,R,1,Z,0,R,1,R,7,Z,0,R,7,Z,0,Z,0,Z,0,R,12,R,0,R,12,Z,0,Z,0,Z,0,A,,A,,A,,A,
481890,20,99,3,1,R,24,R,0,R,24,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,1,Z,0,R,1,R,1,Z,0,R,1,R,7,Z,0,R,7,Z,0,Z,0,Z,0,R,12,R,0,R,12,Z,0,Z,0,Z,0,A,,A,,A,,A,
481890,21,14,1,4,R,52,R,2,R,50,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,2,Z,0,R,2,R,1,Z,0,R,1,R,15,Z,0,R,15,R,2,Z,0,R,2,R,28,R,2,R,26,R,1,Z,0,R,1,A,,A,,A,,A,
481890,22, 8,1,1,R,52,R,2,R,50,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,2,Z,0,R,2,R,1,Z,0,R,1,R,15,Z,0,R,15,R,2,Z,0,R,2,R,28,R,2,R,26,R,1,Z,0,R,1,A,,A,,A,,A,
481890,23, 6,1,1,R,52,R,2,R,50,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,2,Z,0,R,2,R,1,Z,0,R,1,R,15,Z,0,R,15,R,2,Z,0,R,2,R,28,R,2,R,26,R,1,Z,0,R,1,A,,A,,A,,A,
481890,24, 1,1,1,R,28,R,2,R,26,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,8,Z,0,R,8,R,2,Z,0,R,2,R,16,R,2,R,14,R,1,Z,0,R,1,A,,A,,A,,A,
481890,25,99,1,1,R,24,R,0,R,24,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,1,Z,0,R,1,R,1,Z,0,R,1,R,7,Z,0,R,7,Z,0,Z,0,Z,0,R,12,R,0,R,12,Z,0,Z,0,Z,0,A,,A,,A,,A,
481890,40, 3,1,1,R,24,R,0,R,24,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,1,Z,0,R,1,R,1,Z,0,R,1,R,7,Z,0,R,7,Z,0,Z,0,Z,0,R,12,R,0,R,12,Z,0,Z,0,Z,0,A,,A,,A,,A,
481906, 1,29,3,4,R,41,R,1,R,40,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,1,Z,0,R,1,R,1,Z,0,R,1,R,16,R,1,R,15,R,2,Z,0,R,2,R,19,Z,0,R,19,Z,0,Z,0,Z,0,Z,0,A,,Z,0,R,41
481906, 2,99,3,1,R,41,R,1,R,40,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,1,Z,0,R,1,R,1,Z,0,R,1,R,16,R,1,R,15,R,2,Z,0,R,2,R,19,Z,0,R,19,Z,0,Z,0,Z,0,R,0,A,,R,0,R,41
481906, 3,99,3,1,R,41,R,1,R,40,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,1,Z,0,R,1,R,1,Z,0,R,1,R,16,R,1,R,15,R,2,Z,0,R,2,R,19,Z,0,R,19,Z,0,Z,0,Z,0,A,,A,,A,,A,
481906, 4,99,3,1,R,17,R,0,R,17,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,5,R,0,R,5,R,2,Z,0,R,2,R,9,Z,0,R,9,Z,0,Z,0,Z,0,A,,A,,A,,A,
481906, 5,99,3,1,R,24,R,1,R,23,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,11,R,1,R,10,Z,0,Z,0,Z,0,R,10,Z,0,R,10,Z,0,Z,0,Z,0,A,,A,,A,,A,
481906,20,99,3,1,R,24,R,1,R,23,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,11,R,1,R,10,Z,0,Z,0,Z,0,R,10,Z,0,R,10,Z,0,Z,0,Z,0,A,,A,,A,,A,
481906,21,14,1,4,R,41,R,1,R,40,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,1,Z,0,R,1,R,1,Z,0,R,1,R,16,R,1,R,15,R,2,Z,0,R,2,R,19,Z,0,R,19,Z,0,Z,0,Z,0,A,,A,,A,,A,
481906,22, 8,1,1,R,41,R,1,R,40,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,1,Z,0,R,1,R,1,Z,0,R,1,R,16,R,1,R,15,R,2,Z,0,R,2,R,19,Z,0,R,19,Z,0,Z,0,Z,0,A,,A,,A,,A,
481906,23, 6,1,1,R,41,R,1,R,40,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,1,Z,0,R,1,R,1,Z,0,R,1,R,16,R,1,R,15,R,2,Z,0,R,2,R,19,Z,0,R,19,Z,0,Z,0,Z,0,A,,A,,A,,A,
481906,24, 1,1,1,R,17,R,0,R,17,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,5,R,0,R,5,R,2,Z,0,R,2,R,9,Z,0,R,9,Z,0,Z,0,Z,0,A,,A,,A,,A,
481906,25,99,1,1,R,24,R,1,R,23,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,11,R,1,R,10,Z,0,Z,0,Z,0,R,10,Z,0,R,10,Z,0,Z,0,Z,0,A,,A,,A,,A,
481906,40, 3,1,1,R,24,R,1,R,23,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,11,R,1,R,10,Z,0,Z,0,Z,0,R,10,Z,0,R,10,Z,0,Z,0,Z,0,A,,A,,A,,A,
481960, 1,29,3,4,R,172,R,142,R,30,R,1,R,1,Z,0,R,10,R,9,R,1,R,27,R,21,R,6,R,82,R,71,R,11,R,12,R,11,R,1,R,20,R,14,R,6,R,20,R,15,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,Z,0,R,172
481960, 2,99,3,1,R,172,R,142,R,30,R,1,R,1,Z,0,R,10,R,9,R,1,R,27,R,21,R,6,R,82,R,71,R,11,R,12,R,11,R,1,R,20,R,14,R,6,R,20,R,15,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,0,R,172
481960, 3,99,3,1,R,172,R,142,R,30,R,1,R,1,Z,0,R,10,R,9,R,1,R,27,R,21,R,6,R,82,R,71,R,11,R,12,R,11,R,1,R,20,R,14,R,6,R,20,R,15,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
481960, 4,99,3,1,R,46,R,39,R,7,R,0,R,0,Z,0,R,2,R,1,R,1,R,9,R,7,R,2,R,19,R,17,R,2,R,7,R,7,R,0,R,1,R,1,R,0,R,8,R,6,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
481960, 5,99,3,1,R,126,R,103,R,23,R,1,R,1,Z,0,R,8,R,8,R,0,R,18,R,14,R,4,R,63,R,54,R,9,R,5,R,4,R,1,R,19,R,13,R,6,R,12,R,9,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
481960,20,99,3,1,R,126,R,103,R,23,R,1,R,1,Z,0,R,8,R,8,R,0,R,18,R,14,R,4,R,63,R,54,R,9,R,5,R,4,R,1,R,19,R,13,R,6,R,12,R,9,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
481960,21,14,1,4,R,172,R,142,R,30,R,1,R,1,Z,0,R,10,R,9,R,1,R,27,R,21,R,6,R,82,R,71,R,11,R,12,R,11,R,1,R,20,R,14,R,6,R,20,R,15,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
481960,22, 8,1,1,R,172,R,142,R,30,R,1,R,1,Z,0,R,10,R,9,R,1,R,27,R,21,R,6,R,82,R,71,R,11,R,12,R,11,R,1,R,20,R,14,R,6,R,20,R,15,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
481960,23, 6,1,1,R,172,R,142,R,30,R,1,R,1,Z,0,R,10,R,9,R,1,R,27,R,21,R,6,R,82,R,71,R,11,R,12,R,11,R,1,R,20,R,14,R,6,R,20,R,15,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
481960,24, 1,1,1,R,46,R,39,R,7,R,0,R,0,Z,0,R,2,R,1,R,1,R,9,R,7,R,2,R,19,R,17,R,2,R,7,R,7,R,0,R,1,R,1,R,0,R,8,R,6,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
481960,25,99,1,1,R,126,R,103,R,23,R,1,R,1,Z,0,R,8,R,8,R,0,R,18,R,14,R,4,R,63,R,54,R,9,R,5,R,4,R,1,R,19,R,13,R,6,R,12,R,9,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
481960,40, 3,1,1,R,126,R,103,R,23,R,1,R,1,Z,0,R,8,R,8,R,0,R,18,R,14,R,4,R,63,R,54,R,9,R,5,R,4,R,1,R,19,R,13,R,6,R,12,R,9,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
482015, 1,29,3,4,R,772,R,555,R,217,R,9,R,7,R,2,R,12,R,10,R,2,R,96,R,64,R,32,R,426,R,298,R,128,R,2,R,2,Z,0,R,210,R,159,R,51,R,13,R,12,R,1,R,4,R,3,R,1,Z,0,Z,0,Z,0,Z,0,R,0,Z,0,R,772
482015, 2,99,3,1,R,772,R,555,R,217,R,9,R,7,R,2,R,12,R,10,R,2,R,96,R,64,R,32,R,426,R,298,R,128,R,2,R,2,Z,0,R,210,R,159,R,51,R,13,R,12,R,1,R,4,R,3,R,1,Z,0,Z,0,Z,0,R,0,R,0,R,0,R,772
482015, 3,99,3,1,R,772,R,555,R,217,R,9,R,7,R,2,R,12,R,10,R,2,R,96,R,64,R,32,R,426,R,298,R,128,R,2,R,2,Z,0,R,210,R,159,R,51,R,13,R,12,R,1,R,4,R,3,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
482015, 4,99,3,1,R,189,R,137,R,52,R,4,R,3,R,1,R,3,R,3,Z,0,R,26,R,20,R,6,R,107,R,74,R,33,Z,0,Z,0,Z,0,R,43,R,32,R,11,R,5,R,4,R,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
482015, 5,99,3,1,R,583,R,418,R,165,R,5,R,4,R,1,R,9,R,7,R,2,R,70,R,44,R,26,R,319,R,224,R,95,R,2,R,2,Z,0,R,167,R,127,R,40,R,8,R,8,Z,0,R,3,R,2,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
482015,20,99,3,1,R,583,R,418,R,165,R,5,R,4,R,1,R,9,R,7,R,2,R,70,R,44,R,26,R,319,R,224,R,95,R,2,R,2,Z,0,R,167,R,127,R,40,R,8,R,8,Z,0,R,3,R,2,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
482015,21,14,1,4,R,772,R,555,R,217,R,9,R,7,R,2,R,12,R,10,R,2,R,96,R,64,R,32,R,426,R,298,R,128,R,2,R,2,Z,0,R,210,R,159,R,51,R,13,R,12,R,1,R,4,R,3,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
482015,22, 8,1,1,R,772,R,555,R,217,R,9,R,7,R,2,R,12,R,10,R,2,R,96,R,64,R,32,R,426,R,298,R,128,R,2,R,2,Z,0,R,210,R,159,R,51,R,13,R,12,R,1,R,4,R,3,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
482015,23, 6,1,1,R,772,R,555,R,217,R,9,R,7,R,2,R,12,R,10,R,2,R,96,R,64,R,32,R,426,R,298,R,128,R,2,R,2,Z,0,R,210,R,159,R,51,R,13,R,12,R,1,R,4,R,3,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
482015,24, 1,1,1,R,189,R,137,R,52,R,4,R,3,R,1,R,3,R,3,Z,0,R,26,R,20,R,6,R,107,R,74,R,33,Z,0,Z,0,Z,0,R,43,R,32,R,11,R,5,R,4,R,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
482015,25,99,1,1,R,583,R,418,R,165,R,5,R,4,R,1,R,9,R,7,R,2,R,70,R,44,R,26,R,319,R,224,R,95,R,2,R,2,Z,0,R,167,R,127,R,40,R,8,R,8,Z,0,R,3,R,2,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
482015,40, 3,1,1,R,583,R,418,R,165,R,5,R,4,R,1,R,9,R,7,R,2,R,70,R,44,R,26,R,319,R,224,R,95,R,2,R,2,Z,0,R,167,R,127,R,40,R,8,R,8,Z,0,R,3,R,2,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
482060, 1,29,3,4,R,238,R,33,R,205,R,2,R,1,R,1,R,4,R,1,R,3,R,16,R,3,R,13,R,167,R,24,R,143,R,1,Z,0,R,1,R,31,R,3,R,28,R,6,Z,0,R,6,R,11,R,1,R,10,Z,0,Z,0,Z,0,Z,0,A,,Z,0,R,238
482060, 2,99,3,1,R,238,R,33,R,205,R,2,R,1,R,1,R,4,R,1,R,3,R,16,R,3,R,13,R,167,R,24,R,143,R,1,Z,0,R,1,R,31,R,3,R,28,R,6,Z,0,R,6,R,11,R,1,R,10,Z,0,Z,0,Z,0,R,0,A,,R,0,R,238
482060, 3,99,3,1,R,238,R,33,R,205,R,2,R,1,R,1,R,4,R,1,R,3,R,16,R,3,R,13,R,167,R,24,R,143,R,1,Z,0,R,1,R,31,R,3,R,28,R,6,Z,0,R,6,R,11,R,1,R,10,Z,0,Z,0,Z,0,A,,A,,A,,A,
482060, 4,99,3,1,R,195,R,28,R,167,R,1,R,1,Z,0,R,3,Z,0,R,3,R,14,R,2,R,12,R,140,R,21,R,119,R,1,Z,0,R,1,R,22,R,3,R,19,R,4,Z,0,R,4,R,10,R,1,R,9,Z,0,Z,0,Z,0,A,,A,,A,,A,
482060, 5,99,3,1,R,43,R,5,R,38,R,1,Z,0,R,1,R,1,R,1,Z,0,R,2,R,1,R,1,R,27,R,3,R,24,Z,0,Z,0,Z,0,R,9,Z,0,R,9,R,2,Z,0,R,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
482060,20,99,3,1,R,43,R,5,R,38,R,1,Z,0,R,1,R,1,R,1,Z,0,R,2,R,1,R,1,R,27,R,3,R,24,Z,0,Z,0,Z,0,R,9,Z,0,R,9,R,2,Z,0,R,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
482060,21,14,1,4,R,238,R,33,R,205,R,2,R,1,R,1,R,4,R,1,R,3,R,16,R,3,R,13,R,167,R,24,R,143,R,1,Z,0,R,1,R,31,R,3,R,28,R,6,Z,0,R,6,R,11,R,1,R,10,Z,0,Z,0,Z,0,A,,A,,A,,A,
482060,22, 8,1,1,R,238,R,33,R,205,R,2,R,1,R,1,R,4,R,1,R,3,R,16,R,3,R,13,R,167,R,24,R,143,R,1,Z,0,R,1,R,31,R,3,R,28,R,6,Z,0,R,6,R,11,R,1,R,10,Z,0,Z,0,Z,0,A,,A,,A,,A,
482060,23, 6,1,1,R,238,R,33,R,205,R,2,R,1,R,1,R,4,R,1,R,3,R,16,R,3,R,13,R,167,R,24,R,143,R,1,Z,0,R,1,R,31,R,3,R,28,R,6,Z,0,R,6,R,11,R,1,R,10,Z,0,Z,0,Z,0,A,,A,,A,,A,
482060,24, 1,1,1,R,195,R,28,R,167,R,1,R,1,Z,0,R,3,Z,0,R,3,R,14,R,2,R,12,R,140,R,21,R,119,R,1,Z,0,R,1,R,22,R,3,R,19,R,4,Z,0,R,4,R,10,R,1,R,9,Z,0,Z,0,Z,0,A,,A,,A,,A,
482060,25,99,1,1,R,43,R,5,R,38,R,1,Z,0,R,1,R,1,R,1,Z,0,R,2,R,1,R,1,R,27,R,3,R,24,Z,0,Z,0,Z,0,R,9,Z,0,R,9,R,2,Z,0,R,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
482060,40, 3,1,1,R,43,R,5,R,38,R,1,Z,0,R,1,R,1,R,1,Z,0,R,2,R,1,R,1,R,27,R,3,R,24,Z,0,Z,0,Z,0,R,9,Z,0,R,9,R,2,Z,0,R,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
482097, 1,29,3,4,R,340,R,168,R,172,R,0,R,0,R,0,R,2,R,1,R,1,R,32,R,14,R,18,R,19,R,8,R,11,R,0,R,0,R,0,R,273,R,138,R,135,R,10,R,5,R,5,R,3,R,2,R,1,R,1,R,0,R,1,Z,0,R,0,Z,0,R,340
482097, 2,99,3,1,R,340,R,168,R,172,R,0,R,0,R,0,R,2,R,1,R,1,R,32,R,14,R,18,R,19,R,8,R,11,R,0,R,0,R,0,R,273,R,138,R,135,R,10,R,5,R,5,R,3,R,2,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,340
482097, 3,99,3,1,R,340,R,168,R,172,R,0,R,0,R,0,R,2,R,1,R,1,R,32,R,14,R,18,R,19,R,8,R,11,R,0,R,0,R,0,R,273,R,138,R,135,R,10,R,5,R,5,R,3,R,2,R,1,R,1,R,0,R,1,A,,A,,A,,A,
482097, 4,99,3,1,R,74,R,49,R,25,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,2,R,4,R,5,R,4,R,1,R,0,R,0,R,0,R,62,R,42,R,20,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,A,,A,,A,,A,
482097, 5,99,3,1,R,266,R,119,R,147,R,0,R,0,R,0,R,2,R,1,R,1,R,26,R,12,R,14,R,14,R,4,R,10,R,0,R,0,R,0,R,211,R,96,R,115,R,10,R,5,R,5,R,2,R,1,R,1,R,1,R,0,R,1,A,,A,,A,,A,
482097,20,99,3,1,R,266,R,119,R,147,R,0,R,0,R,0,R,2,R,1,R,1,R,26,R,12,R,14,R,14,R,4,R,10,R,0,R,0,R,0,R,211,R,96,R,115,R,10,R,5,R,5,R,2,R,1,R,1,R,1,R,0,R,1,A,,A,,A,,A,
482097,21,14,1,4,R,323,R,164,R,159,R,0,R,0,R,0,R,2,R,1,R,1,R,31,R,14,R,17,R,18,R,8,R,10,R,0,R,0,R,0,R,258,R,134,R,124,R,10,R,5,R,5,R,3,R,2,R,1,R,1,R,0,R,1,A,,A,,A,,A,
482097,22, 8,1,1,R,323,R,164,R,159,R,0,R,0,R,0,R,2,R,1,R,1,R,31,R,14,R,17,R,18,R,8,R,10,R,0,R,0,R,0,R,258,R,134,R,124,R,10,R,5,R,5,R,3,R,2,R,1,R,1,R,0,R,1,A,,A,,A,,A,
482097,23, 6,1,1,R,323,R,164,R,159,R,0,R,0,R,0,R,2,R,1,R,1,R,31,R,14,R,17,R,18,R,8,R,10,R,0,R,0,R,0,R,258,R,134,R,124,R,10,R,5,R,5,R,3,R,2,R,1,R,1,R,0,R,1,A,,A,,A,,A,
482097,24, 1,1,1,R,71,R,47,R,24,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,2,R,4,R,5,R,4,R,1,R,0,R,0,R,0,R,59,R,40,R,19,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,A,,A,,A,,A,
482097,25,99,1,1,R,252,R,117,R,135,R,0,R,0,R,0,R,2,R,1,R,1,R,25,R,12,R,13,R,13,R,4,R,9,R,0,R,0,R,0,R,199,R,94,R,105,R,10,R,5,R,5,R,2,R,1,R,1,R,1,R,0,R,1,A,,A,,A,,A,
482097,40, 3,1,1,R,252,R,117,R,135,R,0,R,0,R,0,R,2,R,1,R,1,R,25,R,12,R,13,R,13,R,4,R,9,R,0,R,0,R,0,R,199,R,94,R,105,R,10,R,5,R,5,R,2,R,1,R,1,R,1,R,0,R,1,A,,A,,A,,A,
