UNITID,EFALEVEL,LINE,SECTION,LSTUDY,XEFTOTLT,EFTOTLT,XEFTOTLM,EFTOTLM,XEFTOTLW,EFTOTLW,XEFAIANT,EFAIANT,XEFAIANM,EFAIANM,XEFAIANW,EFAIANW,XEFASIAT,EFASIAT,XEFASIAM,EFASIAM,XEFASIAW,EFASIAW,XEFBKAAT,EFBKAAT,XEFBKAAM,EFBKAAM,XEFBKAAW,EFBKAAW,XEFHISPT,EFHISPT,XEFHISPM,EFHISPM,XEFHISPW,EFHISPW,XEFNHPIT,EFNHPIT,XEFNHPIM,EFNHPIM,XEFNHPIW,EFNHPIW,XEFWHITT,EFWHITT,XEFWHITM,EFWHITM,XEFWHITW,EFWHITW,XEF2MORT,EF2MORT,XEF2MORM,EF2MORM,XEF2MORW,EF2MORW,XEFUNKNT,EFUNKNT,XEFUNKNM,EFUNKNM,XEFUNKNW,EFUNKNW,XEFNRALT,EFNRALT,XEFNRALM,EFNRALM,XEFNRALW,EFNRALW 
484109, 2,99,3,1,R,72,R,1,R,71,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,17,Z,0,R,17,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,48,R,1,R,47,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484109, 3,99,3,1,R,72,R,1,R,71,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,17,Z,0,R,17,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,48,R,1,R,47,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484109, 4,99,3,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484109, 5,99,3,1,R,70,R,1,R,69,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,17,Z,0,R,17,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,46,R,1,R,45,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484109,20,99,3,1,R,70,R,1,R,69,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,17,Z,0,R,17,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,46,R,1,R,45,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484109,21,14,1,4,R,72,R,1,R,71,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,17,Z,0,R,17,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,48,R,1,R,47,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484109,22, 8,1,1,R,72,R,1,R,71,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,17,Z,0,R,17,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,48,R,1,R,47,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484109,23, 6,1,1,R,72,R,1,R,71,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,17,Z,0,R,17,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,48,R,1,R,47,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484109,24, 1,1,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484109,25,99,1,1,R,70,R,1,R,69,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,17,Z,0,R,17,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,46,R,1,R,45,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484109,40, 3,1,1,R,70,R,1,R,69,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,17,Z,0,R,17,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,46,R,1,R,45,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484118, 1,29,3,4,R,44,R,3,R,41,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,16,Z,0,R,16,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,17,R,1,R,16,Z,0,Z,0,Z,0,R,8,R,2,R,6,Z,0,Z,0,Z,0
484118, 2,99,3,1,R,44,R,3,R,41,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,16,Z,0,R,16,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,17,R,1,R,16,Z,0,Z,0,Z,0,R,8,R,2,R,6,Z,0,Z,0,Z,0
484118, 3,99,3,1,R,44,R,3,R,41,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,16,Z,0,R,16,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,17,R,1,R,16,Z,0,Z,0,Z,0,R,8,R,2,R,6,Z,0,Z,0,Z,0
484118, 4,99,3,1,R,8,R,0,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,3,R,0,R,3,Z,0,Z,0,Z,0
484118, 5,99,3,1,R,36,R,3,R,33,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14,Z,0,R,14,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,14,R,1,R,13,Z,0,Z,0,Z,0,R,5,R,2,R,3,Z,0,Z,0,Z,0
484118,20,99,3,1,R,36,R,3,R,33,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14,Z,0,R,14,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,14,R,1,R,13,Z,0,Z,0,Z,0,R,5,R,2,R,3,Z,0,Z,0,Z,0
484118,21,14,1,4,R,26,R,1,R,25,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11,Z,0,R,11,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,12,R,1,R,11,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0
484118,22, 8,1,1,R,26,R,1,R,25,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11,Z,0,R,11,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,12,R,1,R,11,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0
484118,23, 6,1,1,R,26,R,1,R,25,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11,Z,0,R,11,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,12,R,1,R,11,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0
484118,24, 1,1,1,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
484118,25,99,1,1,R,23,R,1,R,22,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10,Z,0,R,10,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,11,R,1,R,10,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
484118,40, 3,1,1,R,23,R,1,R,22,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10,Z,0,R,10,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,11,R,1,R,10,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
484118,41,28,2,4,R,18,R,2,R,16,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,6,R,2,R,4,Z,0,Z,0,Z,0
484118,42,22,2,1,R,18,R,2,R,16,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,6,R,2,R,4,Z,0,Z,0,Z,0
484118,43,20,2,1,R,18,R,2,R,16,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,6,R,2,R,4,Z,0,Z,0,Z,0
484118,44,15,2,1,R,5,R,0,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,2,R,0,R,2,Z,0,Z,0,Z,0
484118,45,99,2,1,R,13,R,2,R,11,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,Z,0,R,4,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,4,R,2,R,2,Z,0,Z,0,Z,0
484118,60,17,2,1,R,13,R,2,R,11,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,Z,0,R,4,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,4,R,2,R,2,Z,0,Z,0,Z,0
484127, 1,29,3,4,R,98,R,23,R,75,R,0,R,0,R,0,R,2,R,0,R,2,R,6,R,2,R,4,R,15,R,4,R,11,R,0,R,0,R,0,R,75,R,17,R,58,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484127, 2,99,3,1,R,98,R,23,R,75,R,0,R,0,R,0,R,2,R,0,R,2,R,6,R,2,R,4,R,15,R,4,R,11,R,0,R,0,R,0,R,75,R,17,R,58,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484127, 3,99,3,1,R,98,R,23,R,75,R,0,R,0,R,0,R,2,R,0,R,2,R,6,R,2,R,4,R,15,R,4,R,11,R,0,R,0,R,0,R,75,R,17,R,58,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484127, 4,99,3,1,R,35,R,3,R,32,R,0,R,0,R,0,R,1,R,0,R,1,R,3,R,1,R,2,R,4,R,0,R,4,R,0,R,0,R,0,R,27,R,2,R,25,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484127, 5,99,3,1,R,63,R,20,R,43,R,0,R,0,R,0,R,1,R,0,R,1,R,3,R,1,R,2,R,11,R,4,R,7,R,0,R,0,R,0,R,48,R,15,R,33,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484127,20,99,3,1,R,63,R,20,R,43,R,0,R,0,R,0,R,1,R,0,R,1,R,3,R,1,R,2,R,11,R,4,R,7,R,0,R,0,R,0,R,48,R,15,R,33,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484127,21,14,1,4,R,98,R,23,R,75,R,0,R,0,R,0,R,2,R,0,R,2,R,6,R,2,R,4,R,15,R,4,R,11,R,0,R,0,R,0,R,75,R,17,R,58,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484127,22, 8,1,1,R,98,R,23,R,75,R,0,R,0,R,0,R,2,R,0,R,2,R,6,R,2,R,4,R,15,R,4,R,11,R,0,R,0,R,0,R,75,R,17,R,58,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484127,23, 6,1,1,R,98,R,23,R,75,R,0,R,0,R,0,R,2,R,0,R,2,R,6,R,2,R,4,R,15,R,4,R,11,R,0,R,0,R,0,R,75,R,17,R,58,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484127,24, 1,1,1,R,35,R,3,R,32,R,0,R,0,R,0,R,1,R,0,R,1,R,3,R,1,R,2,R,4,R,0,R,4,R,0,R,0,R,0,R,27,R,2,R,25,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484127,25,99,1,1,R,63,R,20,R,43,R,0,R,0,R,0,R,1,R,0,R,1,R,3,R,1,R,2,R,11,R,4,R,7,R,0,R,0,R,0,R,48,R,15,R,33,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484127,40, 3,1,1,R,63,R,20,R,43,R,0,R,0,R,0,R,1,R,0,R,1,R,3,R,1,R,2,R,11,R,4,R,7,R,0,R,0,R,0,R,48,R,15,R,33,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484136, 1,29,3,4,R,38,R,4,R,34,R,0,R,0,R,0,R,2,R,0,R,2,R,21,R,3,R,18,R,5,R,0,R,5,R,0,R,0,R,0,R,7,R,1,R,6,R,2,R,0,R,2,R,1,R,0,R,1,R,0,R,0,R,0
484136, 2,99,3,1,R,38,R,4,R,34,R,0,R,0,R,0,R,2,R,0,R,2,R,21,R,3,R,18,R,5,R,0,R,5,R,0,R,0,R,0,R,7,R,1,R,6,R,2,R,0,R,2,R,1,R,0,R,1,R,0,R,0,R,0
484136, 3,99,3,1,R,38,R,4,R,34,R,0,R,0,R,0,R,2,R,0,R,2,R,21,R,3,R,18,R,5,R,0,R,5,R,0,R,0,R,0,R,7,R,1,R,6,R,2,R,0,R,2,R,1,R,0,R,1,R,0,R,0,R,0
484136, 4,99,3,1,R,34,R,4,R,30,R,0,R,0,R,0,R,2,R,0,R,2,R,19,R,3,R,16,R,4,R,0,R,4,R,0,R,0,R,0,R,6,R,1,R,5,R,2,R,0,R,2,R,1,R,0,R,1,R,0,R,0,R,0
484136, 5,99,3,1,R,4,Z,0,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484136,20,99,3,1,R,4,Z,0,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484136,21,14,1,4,R,38,R,4,R,34,R,0,R,0,R,0,R,2,R,0,R,2,R,21,R,3,R,18,R,5,R,0,R,5,R,0,R,0,R,0,R,7,R,1,R,6,R,2,R,0,R,2,R,1,R,0,R,1,R,0,R,0,R,0
484136,22, 8,1,1,R,38,R,4,R,34,R,0,R,0,R,0,R,2,R,0,R,2,R,21,R,3,R,18,R,5,R,0,R,5,R,0,R,0,R,0,R,7,R,1,R,6,R,2,R,0,R,2,R,1,R,0,R,1,R,0,R,0,R,0
484136,23, 6,1,1,R,38,R,4,R,34,R,0,R,0,R,0,R,2,R,0,R,2,R,21,R,3,R,18,R,5,R,0,R,5,R,0,R,0,R,0,R,7,R,1,R,6,R,2,R,0,R,2,R,1,R,0,R,1,R,0,R,0,R,0
484136,24, 1,1,1,R,34,R,4,R,30,R,0,R,0,R,0,R,2,R,0,R,2,R,19,R,3,R,16,R,4,R,0,R,4,R,0,R,0,R,0,R,6,R,1,R,5,R,2,R,0,R,2,R,1,R,0,R,1,R,0,R,0,R,0
484136,25,99,1,1,R,4,Z,0,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484136,40, 3,1,1,R,4,Z,0,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484154, 1,29,3,4,R,26,R,13,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,26,R,13,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484154, 2,99,3,1,R,26,R,13,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,26,R,13,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484154, 3,99,3,1,R,26,R,13,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,26,R,13,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484154, 4,99,3,1,R,9,R,4,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9,R,4,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484154, 5,99,3,1,R,17,R,9,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,17,R,9,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484154,20,99,3,1,R,17,R,9,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,17,R,9,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484154,21,14,1,4,R,26,R,13,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,26,R,13,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484154,22, 8,1,1,R,26,R,13,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,26,R,13,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484154,23, 6,1,1,R,26,R,13,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,26,R,13,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484154,24, 1,1,1,R,9,R,4,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9,R,4,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484154,25,99,1,1,R,17,R,9,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,17,R,9,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484154,40, 3,1,1,R,17,R,9,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,17,R,9,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484163, 1,29,3,4,R,149,R,46,R,103,R,4,R,0,R,4,R,7,R,2,R,5,R,7,R,0,R,7,R,21,R,6,R,15,R,4,R,3,R,1,R,96,R,32,R,64,R,4,R,2,R,2,R,3,R,1,R,2,R,3,R,0,R,3
484163, 2,99,3,1,R,149,R,46,R,103,R,4,R,0,R,4,R,7,R,2,R,5,R,7,R,0,R,7,R,21,R,6,R,15,R,4,R,3,R,1,R,96,R,32,R,64,R,4,R,2,R,2,R,3,R,1,R,2,R,3,R,0,R,3
484163, 3,99,3,1,R,149,R,46,R,103,R,4,R,0,R,4,R,7,R,2,R,5,R,7,R,0,R,7,R,21,R,6,R,15,R,4,R,3,R,1,R,96,R,32,R,64,R,4,R,2,R,2,R,3,R,1,R,2,R,3,R,0,R,3
484163, 4,99,3,1,R,78,R,16,R,62,R,1,R,0,R,1,R,3,R,2,R,1,R,5,R,0,R,5,R,14,R,3,R,11,R,3,R,2,R,1,R,43,R,6,R,37,R,4,R,2,R,2,R,2,R,1,R,1,R,3,R,0,R,3
484163, 5,99,3,1,R,71,R,30,R,41,R,3,Z,0,R,3,R,4,Z,0,R,4,R,2,Z,0,R,2,R,7,R,3,R,4,R,1,R,1,Z,0,R,53,R,26,R,27,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
484163,20,99,3,1,R,71,R,30,R,41,R,3,Z,0,R,3,R,4,Z,0,R,4,R,2,Z,0,R,2,R,7,R,3,R,4,R,1,R,1,Z,0,R,53,R,26,R,27,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
484163,21,14,1,4,R,94,R,30,R,64,R,3,R,0,R,3,R,5,R,1,R,4,R,4,R,0,R,4,R,12,R,4,R,8,R,2,R,1,R,1,R,63,R,23,R,40,R,2,R,0,R,2,R,1,R,1,R,0,R,2,R,0,R,2
484163,22, 8,1,1,R,94,R,30,R,64,R,3,R,0,R,3,R,5,R,1,R,4,R,4,R,0,R,4,R,12,R,4,R,8,R,2,R,1,R,1,R,63,R,23,R,40,R,2,R,0,R,2,R,1,R,1,R,0,R,2,R,0,R,2
484163,23, 6,1,1,R,94,R,30,R,64,R,3,R,0,R,3,R,5,R,1,R,4,R,4,R,0,R,4,R,12,R,4,R,8,R,2,R,1,R,1,R,63,R,23,R,40,R,2,R,0,R,2,R,1,R,1,R,0,R,2,R,0,R,2
484163,24, 1,1,1,R,54,R,7,R,47,R,1,R,0,R,1,R,2,R,1,R,1,R,3,R,0,R,3,R,7,R,1,R,6,R,2,R,1,R,1,R,34,R,3,R,31,R,2,R,0,R,2,R,1,R,1,R,0,R,2,R,0,R,2
484163,25,99,1,1,R,40,R,23,R,17,R,2,Z,0,R,2,R,3,Z,0,R,3,R,1,Z,0,R,1,R,5,R,3,R,2,Z,0,Z,0,Z,0,R,29,R,20,R,9,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484163,40, 3,1,1,R,40,R,23,R,17,R,2,Z,0,R,2,R,3,Z,0,R,3,R,1,Z,0,R,1,R,5,R,3,R,2,Z,0,Z,0,Z,0,R,29,R,20,R,9,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
484163,41,28,2,4,R,55,R,16,R,39,R,1,Z,0,R,1,R,2,R,1,R,1,R,3,Z,0,R,3,R,9,R,2,R,7,R,2,R,2,Z,0,R,33,R,9,R,24,R,2,R,2,Z,0,R,2,R,0,R,2,R,1,Z,0,R,1
484163,42,22,2,1,R,55,R,16,R,39,R,1,Z,0,R,1,R,2,R,1,R,1,R,3,Z,0,R,3,R,9,R,2,R,7,R,2,R,2,Z,0,R,33,R,9,R,24,R,2,R,2,Z,0,R,2,R,0,R,2,R,1,Z,0,R,1
484163,43,20,2,1,R,55,R,16,R,39,R,1,Z,0,R,1,R,2,R,1,R,1,R,3,Z,0,R,3,R,9,R,2,R,7,R,2,R,2,Z,0,R,33,R,9,R,24,R,2,R,2,Z,0,R,2,R,0,R,2,R,1,Z,0,R,1
484163,44,15,2,1,R,24,R,9,R,15,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,2,Z,0,R,2,R,7,R,2,R,5,R,1,R,1,Z,0,R,9,R,3,R,6,R,2,R,2,Z,0,R,1,R,0,R,1,R,1,Z,0,R,1
484163,45,99,2,1,R,31,R,7,R,24,R,1,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,R,1,R,2,Z,0,R,2,R,1,R,1,Z,0,R,24,R,6,R,18,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
484163,60,17,2,1,R,31,R,7,R,24,R,1,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,R,1,R,2,Z,0,R,2,R,1,R,1,Z,0,R,24,R,6,R,18,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0
484172, 1,29,3,4,R,14,R,3,R,11,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,14,R,3,R,11,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484172, 2,99,3,1,R,14,R,3,R,11,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,14,R,3,R,11,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484172, 3,99,3,1,R,14,R,3,R,11,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,14,R,3,R,11,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484172, 4,99,3,1,R,10,R,3,R,7,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10,R,3,R,7,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484172, 5,99,3,1,R,4,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484172,20,99,3,1,R,4,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484172,21,14,1,4,R,14,R,3,R,11,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,14,R,3,R,11,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484172,22, 8,1,1,R,14,R,3,R,11,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,14,R,3,R,11,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484172,23, 6,1,1,R,14,R,3,R,11,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,14,R,3,R,11,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484172,24, 1,1,1,R,10,R,3,R,7,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,10,R,3,R,7,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
484172,25,99,1,1,R,4,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
